UTMX	UTMY	Idxa	Gridpt_no.	Sampled	Elev_mean	Slope_mean	Aspece_mean	Aspval_mean	Aspwest_mean	Cir_mean	Cir_median	Red_mean	Red_median	Grn_mean	Grn_median	SpringDist	StreamDist	Dist2Water	DepthClass
485209	4627643	99003506	2734	n	2042.84	10.4429	136.307	0.377397	0.628753	132.741	132	126.57	126	104.496	103	835.73296	1259.70241	835.73296	Deep
485509	4627643	99003507	2735	n	2022.68	12.8567	107.476	0.559415	0.809714	138.7	137	132.661	131	110.267	108	704.4911	1281.02746	704.4911	Shallow
485809	4627643	99003508	2736	n	1998.15	6.5777	162.276	0.19896	0.567067	132.953	133	128.719	128	105.594	105	688.59701	1262.3131	688.59701	Deep
486109	4627643	99003509	2737	n	2002.12	8.2736	215.659	0.182307	0.330333	124.053	124	124.527	124	101.328	101	794.99935	986.15034	794.99935	Deep
486409	4627643	99003510	2738	n	2015.6	4.5225	221.358	0.172451	0.274703	115.271	116	119.88	120	96.3689	97	984.82592	729.07518	729.07518	Deep
486709	4627643	99003511	2739	n	2012.8	8.3291	150.396	0.316824	0.719748	123.196	122	131.258	130	105.561	105	1219.72957	520.20068	520.20068	Deep
487009	4627643	99003512	2740	n	1991.12	9.4344	168.38	0.203346	0.576502	119.238	121	129.874	131	102.476	104	1478.37693	420.56485	420.56485	Deep
487309	4627643	99003513	2741	n	1994.72	10.0757	186.352	0.156361	0.462824	113.515	114	127.486	127	98.7637	99	1750.27325	406.81691	406.81691	Deep
487609	4627643	99003514	2742	n	1996.49	8.3923	133.841	0.458488	0.606351	113.9	113	126.889	126	99.9367	99	2030.10211	358.98463	358.98463	Deep
487909	4627643	99003515	2743	n	1983.63	9.1197	91.0669	0.615763	0.713084	120.203	119	131.862	131	105.357	104	2314.98871	338.1055	338.1055	Deep
488209	4627643	99003516	2744	n	1962.84	5.9765	105.632	0.572756	0.832154	124.728	124	139.104	138	112.044	111	2603.2731	318.46443	318.46443	Deep
488509	4627643	99003517	2745	n	1963.45	6.0147	214.806	0.255166	0.327511	113.196	115	132.533	133	103.745	105	2693.47731	375.25284	375.25284	Deep
488809	4627643	99003518	2746	n	1968.85	4.0989	109.282	0.729757	0.702474	118.778	119	134.838	134	107.839	107	2397.0186	516.62764	516.62764	Deep
489109	4627643	99003519	2747	n	1956.16	4.1493	81.8379	0.730756	0.819995	124.177	124	136.59	136	110.581	110	2101.5652	612.90383	612.90383	Deep
489409	4627643	99003520	2748	n	1945.84	3.8863	137.798	0.409536	0.623417	125.082	124	134.94	134	109.333	108	1807.61014	736.51437	736.51437	Deep
489709	4627643	99003521	2749	n	1944.3	3.5107	180.946	0.161814	0.516236	126.351	126	136.221	135	110.898	110	1516.02524	752.46184	752.46184	Deep
490009	4627643	99003522	2750	n	1944.13	3.5004	188.045	0.154918	0.441191	129.022	128	136.325	135	112.462	111	1228.49935	822.96693	822.96693	Deep
490309	4627643	99003523	2751	n	1949.62	2.9509	136.054	0.456496	0.718169	133.16	133	139.815	139	115.902	115	948.73009	897.23338	897.23338	Deep
490609	4627643	99003524	2752	n	1937.59	4.2819	116.937	0.528234	0.803312	139.196	138	144.109	144	120.724	120	686.27029	1054.76342	686.27029	Deep
490909	4627643	99003525	2753	n	1933.02	5.9174	173.759	0.194888	0.511124	139.628	138	146.736	145	123.458	121	471.00428	1264.92055	471.00428	Deep
491209	4627643	99003526	2754	n	1929.72	3.7995	172.804	0.158392	0.563739	139.736	139	146.509	146	122.528	122	390.79811	1505.82938	390.79811	Deep
491509	4627643	99003527	2755	n	1929.25	3.5324	148.708	0.622385	0.648585	162.927	170	112.251	112	117.05	116	513.42116	1764.942	513.42116	Deep
491809	4627643	99003528	2756	n	1915.36	3.7498	139.43	0.366084	0.710865	174.334	174	87.7451	79	113.761	112	744.63374	1961.73323	744.63374	Deep
492109	4627643	99003529	2757	n	1911.66	3.2162	136.005	0.385186	0.759035	168.695	168	98.893	101	113.236	113	1012.5994	1709.813	1012.5994	Deep
492409	4627643	99003530	2758	n	1903.24	1.403	119.482	0.572643	0.807617	161.037	166	134.105	144	124.729	128	1294.6952	1474.93682	1294.6952	Deep
492709	4627643	99003531	2759	n	1898.65	0.8084	109.298	0.585879	0.941478	162.173	164	88.9537	75	105.08	104	1364.85439	1224.12948	1224.12948	Deep
493009	4627643	99003532	2760	n	1896.29	0.2573	95.4729	0.702896	0.975188	152.654	152	61.6519	58	83.5566	84	1066.50159	936.64873	936.64873	Deep
493309	4627643	99003533	2761	n	1895.44	0.4311	159.134	0.47313	0.597018	150.575	152	80.0194	68	90.955	86	769.4308	653.43638	653.43638	Deep
475609	4627443	99003542	2762	n	2176.17	17.5691	185.696	0.225577	0.491556	142.715	147	135.055	144	112.564	119	2825.02366	1076.36537	1076.36537	Shallow
475909	4627443	99003543	2763	n	2178.46	16.1067	204.186	0.142156	0.39344	141.635	145	137.449	145	113.795	119	2600.64041	1376.26325	1376.26325	Shallow
476209	4627443	99003544	2764	n	2188.89	18.6261	237.665	0.458818	0.386232	134.125	131	128.613	126	104.936	101	2392.88578	1676.19768	1676.19768	Shallow
476509	4627443	99003545	2765	n	2211.08	8.702	189.583	0.861881	0.472779	128.839	127	111.952	108	91.3773	88	2206.46193	1976.15201	1976.15201	Shallow
476809	4627443	99003546	2766	n	2202.48	5.2261	143.547	0.807744	0.674422	127.86	125	110.344	106	89.8906	86	2047.20446	2160.25905	2047.20446	Deep
477109	4627443	99003547	2767	n	2210.1	5.6554	275.063	0.422251	0.113497	123.163	123	112.67	113	86.5536	86	1921.87875	2180.35714	1921.87875	Medium
477409	4627443	99003548	2768	n	2208.18	4.6031	102.934	0.832437	0.784768	126.431	124	103.468	108	83.6694	84	1837.4411	2240.8024	1837.4411	Medium
477709	4627443	99003549	2769	n	2204.3	2.9003	178.813	0.879121	0.559288	124.9	122	118.866	118	92.1806	89	1799.65598	2338.4682	1799.65598	Medium
478009	4627443	99003550	2770	n	2200.86	1.9996	47.3994	0.936691	0.831586	139.534	144	136.144	143	107.62	114	1811.44514	2468.9414	1811.44514	Medium
478309	4627443	99003551	2771	n	2184.94	4.3293	153.691	0.299566	0.66536	123.788	124	107.43	109	83.4594	84	1871.87215	2627.33892	1871.87215	Shallow
478609	4627443	99003552	2772	n	2171.36	7.6516	101.944	0.645203	0.922462	123.37	122	101.216	103	79.3643	78	1976.48102	2808.94071	1976.48102	Shallow
478909	4627443	99003553	2773	n	2153.42	6.4852	153.642	0.433427	0.542625	127.12	127	114.967	117	90.0108	90	2118.73761	3009.54914	2118.73761	Shallow
479209	4627443	99003554	2774	n	2154.74	6.9376	110.044	0.628683	0.591899	121.744	123	107.603	111	84.1915	86	2291.64154	3225.61996	2291.64154	Medium
479509	4627443	99003555	2775	n	2145.56	4.3205	103.453	0.651881	0.791068	121.709	121	107.945	108	84.2397	84	2003.58004	2973.1727	2003.58004	Medium
479809	4627443	99003556	2776	n	2139.67	2.801	168.673	0.351806	0.550247	116.784	116	101.448	100	79.9641	79	1709.35188	2695.02023	1709.35188	Medium
480109	4627443	99003557	2777	n	2133.84	5.8204	171.934	0.200671	0.545088	123.615	120	112.829	109	91.1131	86	1417.54532	2422.08839	1417.54532	Medium
480409	4627443	99003558	2778	n	2136.24	4.8807	181.202	0.314229	0.474834	118.248	117	107.557	106	82.3282	81	1130.03787	2156.36043	1130.03787	Medium
480709	4627443	99003559	2779	n	2136.84	7.3157	174.28	0.372005	0.477085	122.159	121	107.545	107	86.4737	86	851.19708	1900.85992	851.19708	Shallow
481009	4627443	99003560	2780	n	2133.82	11.5431	135.497	0.416013	0.512786	123.77	123	107.685	107	90.2871	89	593.36949	1660.3152	593.36949	Medium
481309	4627443	99003561	2781	n	2139.45	10.8301	183.673	0.166703	0.46329	134.514	136	124.421	126	106.501	108	399.54752	1442.22907	399.54752	Shallow
481609	4627443	99003562	2782	n	2132.19	11.1355	166.135	0.20462	0.592106	139.853	141	129.263	131	110.211	111	383.65231	1258.33334	383.65231	Shallow
481909	4627443	99003563	2783	n	2119.28	11.1848	159.107	0.206331	0.606401	136.446	137	125.869	128	105.656	105	561.01691	1125.51363	561.01691	Shallow
482209	4627443	99003564	2784	n	2113.59	11.3675	173.36	0.135342	0.511268	137.173	137	128.701	129	108.595	107	709.67647	1063.08939	709.67647	Shallow
482509	4627443	99003565	2785	n	2116.49	7.044	178.35	0.083246	0.51383	130.261	130	123.354	122	99.0633	96	429.46341	1083.29921	429.46341	Shallow
482809	4627443	99003566	2786	n	2111.73	6.6484	158.925	0.205163	0.657625	129.974	129	124.211	122	97.5031	95	212.6898	1175.79949	212.6898	Shallow
483109	4627443	99003567	2787	n	2106.25	5.8752	133.377	0.376326	0.598772	124.793	125	119.284	119	92.635	92	293.31736	1320.89505	293.31736	Shallow
483409	4627443	99003568	2788	n	2098.66	6.4888	86.8336	0.663774	0.643989	118.484	118	109.626	109	86.2566	85	553.92526	1477.22834	553.92526	Shallow
483709	4627443	99003569	2789	n	2091.74	5.0838	108.216	0.897047	0.636228	112.467	111	107.937	106	83.6728	82	841.20825	1313.00484	841.20825	Medium
484009	4627443	99003570	2790	n	2085.45	4.3806	76.9522	0.838587	0.812479	113.874	113	111.54	110	87.8728	87	1135.09006	1202.39753	1135.09006	Shallow
484309	4627443	99003571	2791	n	2070.96	2.4723	94.9578	0.686908	0.940262	116.602	116	114.856	114	92.137	91	1150.38647	1160.83503	1150.38647	Deep
484609	4627443	99003572	2792	n	2062.37	2.6453	121.143	0.484203	0.771995	119.374	118	117.369	116	94.6	93	1187.86994	1195.03697	1187.86994	Deep
484909	4627443	99003573	2793	n	2057.51	2.6968	92.3344	0.673005	0.780611	124.478	123	121.274	119	98.8556	97	921.35396	1287.57387	921.35396	Deep
485209	4627443	99003574	2794	n	2044.45	8.6415	67.601	0.79321	0.730175	126.546	126	120.36	119	99.2676	98	683.19195	1432.64253	683.19195	Deep
485509	4627443	99003575	2795	n	2021.9	10.3584	69.963	0.820471	0.794931	127.631	127	123.782	124	101.454	101	514.40195	1479.09872	514.40195	Deep
485809	4627443	99003576	2796	n	1998.57	6.3089	83.6903	0.744379	0.780009	125.351	125	124.348	124	102.316	102	492.40988	1208.02981	492.40988	Deep
486109	4627443	99003577	2797	n	1985.07	6.4382	164.364	0.263239	0.518365	125.132	126	123.958	124	100.663	101	632.7129	915.63866	632.7129	Deep
486409	4627443	99003578	2798	n	1996.72	10.9571	186.918	0.122323	0.445917	131.194	131	136.402	136	112.498	112	859.1762	630.43816	630.43816	Deep
486709	4627443	99003579	2799	n	1986.22	8.6522	153.61	0.235825	0.712023	129.306	128	136.758	136	110.778	110	1120.73274	369.47314	369.47314	Deep
487009	4627443	99003580	2800	n	1971.48	5.0834	161.473	0.188662	0.648654	125.78	125	133.042	132	107.592	107	1397.81973	227.38066	227.38066	Deep
487309	4627443	99003581	2801	n	1969.81	7.2805	182.748	0.105236	0.48566	123.241	124	133.967	134	106.576	107	1682.78285	206.88561	206.88561	Deep
487609	4627443	99003582	2802	n	1968.16	8.9444	174.338	0.119644	0.547066	127.104	128	137.829	138	111.627	112	1972.211	164.2304	164.2304	Deep
487909	4627443	99003583	2803	n	1961.92	8.5616	170.45	0.156656	0.576244	134.129	134	144.532	144	118.823	119	2264.39272	151.05294	151.05294	Deep
488209	4627443	99003584	2804	n	1952.79	5.1714	154.511	0.248952	0.685954	129.896	129	143.334	143	117.156	117	2558.38474	118.73288	118.73288	Deep
488509	4627443	99003585	2805	n	1952.4	7.1583	195.016	0.181825	0.387316	121.968	122	138.037	137	109.952	109	2671.91349	211.25241	211.25241	Deep
488809	4627443	99003586	2806	n	1964.56	5.6879	166.49	0.246501	0.603995	129.36	128	144.537	144	117.71	117	2372.76206	331.42601	331.42601	Deep
489109	4627443	99003587	2807	n	1958.38	2.2888	130.653	0.470273	0.776644	128.193	129	141.998	142	115.672	116	2073.85582	444.69401	444.69401	Deep
489409	4627443	99003588	2808	n	1945.47	3.0987	82.8887	0.77812	0.942172	134.806	134	144.886	144	119.737	119	1775.31858	558.68723	558.68723	Deep
489709	4627443	99003589	2809	n	1935.18	3.205	129.603	0.463554	0.702217	134.812	134	141.676	141	117.224	116	1477.37409	555.60821	555.60821	Deep
490009	4627443	99003590	2810	n	1934.92	3.7679	195.432	0.145126	0.39642	139.205	138	146.86	146	123.118	122	1180.47123	623.88403	623.88403	Deep
490309	4627443	99003591	2811	n	1941.72	3.4483	181.639	0.14778	0.492618	140.091	140	147.002	147	123.041	123	885.6582	718.83893	718.83893	Deep
490609	4627443	99003592	2812	n	1933.34	3.2315	138.607	0.374562	0.783789	144.815	144	149.972	150	126.374	126	596.0441	907.86978	596.0441	Deep
490909	4627443	99003593	2813	n	1923.73	2.8297	103.285	0.628756	0.885291	140.188	140	144.38	145	121.178	121	325.80161	1145.30592	325.80161	Deep
491209	4627443	99003594	2814	n	1921.88	4.5505	213.046	0.235032	0.307552	135.648	135	141.782	141	117.858	117	192.41834	1406.84888	192.41834	Deep
491509	4627443	99003595	2815	n	1935.34	7.6044	163.802	0.539958	0.65119	148.743	152	141.662	145	123.635	125	384.58152	1681.28579	384.58152	Deep
491809	4627443	99003596	2816	n	1917.89	3.8171	66.1865	0.831516	0.776562	174.385	175	96.2343	91	116.788	115	662.40552	1867.05621	662.40552	Deep
492109	4627443	99003597	2817	n	1905.33	2.3107	114.593	0.541213	0.886966	169.447	174	93.3385	88	112.883	113	953.76055	1601.7169	953.76055	Deep
492409	4627443	99003598	2818	n	1902	1.6708	173.69	0.325764	0.563747	163.682	166	131.458	136	123.055	125	1249.21468	1349.42221	1249.21468	Deep
492709	4627443	99003599	2819	n	1898.22	0.7355	105.054	0.630666	0.898842	152.441	157	85.8978	77	95.5015	91	1361.003	1119.33838	1119.33838	Deep
493009	4627443	99003600	2820	n	1896.45	0.3801	71.937	0.828714	0.8282	147.41	147	56.6519	52	74.9778	73	1061.56832	888.064	888.064	Deep
493309	4627443	99003601	2821	n	1895.59	0.433	152.948	0.659381	0.568255	153.096	153	65.1551	62	84.9866	84	762.57814	594.16446	594.16446	Deep
475609	4627243	99003610	2822	n	2142.69	26.9917	257.538	0.557378	0.337262	131.536	133	115.787	121	95.2166	99	2956.33664	1098.30415	1098.30415	Shallow
475909	4627243	99003611	2823	n	2167.13	19.0447	215.911	0.496013	0.349282	136.199	138	126.632	130	104.836	107	2742.7173	1394.2276	1394.2276	Shallow
476209	4627243	99003612	2824	n	2212.03	10.7229	256.696	0.352702	0.22764	132.181	132	123.152	127	98.4345	100	2546.58007	1691.20925	1691.20925	Shallow
476509	4627243	99003613	2825	n	2227.1	3.3947	203.755	0.713112	0.35423	127.576	127	107.477	107	88.2292	87	2372.26514	1989.09699	1989.09699	Deep
476809	4627243	99003614	2826	n	2220.67	8.9612	134.171	0.905191	0.58799	122.002	121	100.104	97	81.2571	79	2224.90758	2287.53688	2224.90758	Deep
477109	4627243	99003615	2827	n	2219.23	6.5166	177.544	0.703667	0.430991	125.538	124	117.821	118	92.1366	90	2110.16246	2378.66747	2110.16246	Medium
477409	4627243	99003616	2828	n	2212.39	3.8534	155.554	0.739385	0.63193	126.829	124	109.506	110	87.1018	84	2033.55783	2434.19331	2033.55783	Medium
477709	4627243	99003617	2829	n	2209.56	1.2872	130.245	0.888317	0.626781	134.401	137	130.588	133	105.453	106	1999.48226	2524.38808	1999.48226	Medium
478009	4627243	99003618	2830	n	2204.38	4.2663	58.726	0.834563	0.796314	140.744	142	132.056	140	105.417	109	2010.09979	2645.70847	2010.09979	Medium
478309	4627243	99003619	2831	n	2178.69	4.0217	106.245	0.62628	0.892717	121.739	122	106.117	107	81.8249	82	2064.72105	2794.10297	2064.72105	Shallow
478609	4627243	99003620	2832	n	2163.95	9.0819	122.415	0.449878	0.757969	125.844	128	104.337	108	82.773	83	2160.01039	2965.51	2160.01039	Shallow
478909	4627243	99003621	2833	n	2138.88	6.1391	111.794	0.530532	0.692847	121.152	122	102.314	103	79.8669	80	2290.89867	3156.18245	2290.89867	Medium
479209	4627243	99003622	2834	n	2136.31	6.6313	173.847	0.121381	0.547795	128.908	129	115.196	116	89.9573	90	2276.46487	3195.66573	2276.46487	Shallow
479509	4627243	99003623	2835	n	2133.56	5.1051	159.897	0.218065	0.652342	127.868	129	114.961	118	90.4566	92	1977.33233	2907.86134	1977.33233	Medium
479809	4627243	99003624	2836	n	2129.39	6.3821	177.563	0.215204	0.528457	123.705	123	109.806	109	86.7656	86	1678.50947	2622.79159	1678.50947	Medium
480109	4627243	99003625	2837	n	2117.01	4.6547	153.913	0.271546	0.682495	113.353	113	98.6567	98	77.6828	77	1380.19742	2341.4555	1380.19742	Medium
480409	4627243	99003626	2838	n	2116.84	5.7752	185.735	0.065349	0.452496	126.275	123	118.124	114	94.3762	89	1082.81845	2065.37937	1082.81845	Medium
480709	4627243	99003627	2839	n	2118.77	5.6718	181.547	0.128268	0.478649	120.996	119	110.01	108	88.7404	86	787.43042	1796.98917	787.43042	Medium
481009	4627243	99003628	2840	n	2129.56	8.6575	156.855	0.244184	0.506	124.737	126	113.4	117	93.1298	96	497.59174	1540.30783	497.59174	Shallow
481309	4627243	99003629	2841	n	2118.61	10.4512	119.467	0.460961	0.702101	127.274	126	110.614	111	93.3757	94	234.83699	1302.27737	234.83699	Medium
481609	4627243	99003630	2842	n	2115.24	9.5474	230.876	0.432718	0.389622	126.836	126	110.648	111	92.4061	92	206.63806	1095.1276	206.63806	Shallow
481909	4627243	99003631	2843	n	2121.2	7.9019	148.797	0.792168	0.556031	119.704	119	103.723	103	84.6672	84	458.53044	939.51189	458.53044	Shallow
482209	4627243	99003632	2844	n	2105.95	11.6401	49.7354	0.887415	0.732711	116.31	114	93.1298	89	78.4271	75	682.01346	863.74806	682.01346	Medium
482509	4627243	99003633	2845	n	2090.43	16.4605	130.479	0.555496	0.553007	123.845	118	109.691	102	91.6569	83	382.02157	888.50371	382.02157	Medium
482809	4627243	99003634	2846	n	2080.22	17.5123	115.409	0.568609	0.582964	126.991	121	111.685	105	93.1416	86	82.08901	995.99503	82.08901	Medium
483109	4627243	99003635	2847	n	2071.28	15.9949	138.522	0.351828	0.541315	130.98	131	121.297	121	100.124	99	218.0292	1160.71762	218.0292	Medium
483409	4627243	99003636	2848	n	2085.72	12.7539	188.306	0.053849	0.428104	131.418	132	129.505	130	103.171	103	518.01048	1354.10002	518.01048	Shallow
483709	4627243	99003637	2849	n	2091.61	6.6196	168.478	0.187098	0.591124	123.201	121	122.149	120	94.8244	93	818.00549	1492.74357	818.00549	Shallow
484009	4627243	99003638	2850	n	2082.13	7.2853	140.86	0.337967	0.699237	127.532	126	126.123	124	99.0699	96	1118.00318	1396.44602	1118.00318	Shallow
484309	4627243	99003639	2851	n	2069.36	4.9231	124.185	0.465083	0.759479	120.979	119	119.64	117	95.515	93	1349.55203	1360.82314	1349.55203	Shallow
484609	4627243	99003640	2852	n	2060.67	4.093	93.9337	0.654797	0.810862	124.599	125	122.531	122	99.5467	99	1122.2017	1390.54584	1122.2017	Deep
484909	4627243	99003641	2853	n	2044.57	13.0359	138.354	0.398945	0.604411	134.323	134	128.206	129	106.084	107	834.9819	1473.48164	834.9819	Shallow
485209	4627243	99003642	2854	n	2036.16	11.3991	165.618	0.188339	0.592612	136.898	136	135.109	135	111.053	111	561.29573	1601.80094	561.29573	Shallow
485509	4627243	99003643	2855	n	2016.97	10.3093	138.567	0.358475	0.801164	138.661	137	138.036	137	114.141	113	336.02236	1485.32137	336.02236	Shallow
485809	4627243	99003644	2856	n	1997.69	4.7714	151.251	0.298412	0.658372	130.966	130	131.753	131	108.415	107	301.27919	1185.42722	301.27919	Deep
486109	4627243	99003645	2857	n	1981.76	3.9961	92.2715	0.708453	0.907251	128.344	128	128.508	128	106.052	105	498.62539	885.60477	498.62539	Deep
486409	4627243	99003646	2858	n	1972.86	3.7376	160.389	0.248264	0.613231	131.248	131	130.579	130	107.687	107	765.82335	585.96411	585.96411	Deep
486709	4627243	99003647	2859	n	1967.48	4.3267	134.695	0.404626	0.664871	126.776	127	128.683	129	105.733	105	1050.8775	287.07501	287.07501	Deep
487009	4627243	99003648	2860	n	1961.38	3.7543	135.341	0.569385	0.681635	121.586	119	117.35	117	97.5533	96	1342.46104	38.34301	38.34301	Deep
487309	4627243	99003649	2861	n	1957.41	3.7964	134.842	0.520815	0.632128	116.905	116	115.653	115	94.0856	93	1637.08881	9.2874	9.2874	Deep
487609	4627243	99003650	2862	n	1954.03	3.9805	144.921	0.610282	0.623635	120.536	119	119.532	119	98.6246	98	1933.36957	3.46174	3.46174	Deep
487909	4627243	99003651	2863	n	1951.6	5.2736	136.711	0.729434	0.575723	122.369	121	125.853	125	103.646	102	2230.64476	34.20356	34.20356	Deep
488209	4627243	99003652	2864	n	1947.24	4.3693	68.2016	0.865583	0.66183	129.092	129	136.769	137	113.798	113	2528.56365	80.92601	80.92601	Deep
488509	4627243	99003653	2865	n	1941.13	3.8237	128.488	0.449694	0.607781	128.171	128	134.306	136	111.285	111	2665.22482	52.58574	52.58574	Deep
488809	4627243	99003654	2866	n	1947.12	8.0059	198.809	0.134384	0.376514	124.224	125	137.513	139	111.908	113	2365.22757	135.73587	135.73587	Deep
489109	4627243	99003655	2867	n	1950.2	4.7675	156.435	0.251665	0.677801	133.677	133	147.234	146	120.753	119	2065.23112	252.72048	252.72048	Deep
489409	4627243	99003656	2868	n	1944.9	3.4816	134.634	0.427671	0.732173	132.553	132	144.489	144	118.846	118	1765.23588	358.93324	358.93324	Deep
489709	4627243	99003657	2869	n	1933.96	2.477	92.8704	0.710532	0.948684	135.814	135	142.912	143	118.793	119	1465.24259	362.21836	362.21836	Deep
490009	4627243	99003658	2870	n	1926.9	3.2687	151.787	0.364495	0.53793	137.993	138	142.371	144	120.149	121	1165.25275	425.36212	425.36212	Deep
490309	4627243	99003659	2871	n	1931.02	3.9594	187.828	0.098852	0.440821	149.468	149	154.296	155	130.706	131	865.26996	555.3657	555.3657	Deep
490609	4627243	99003660	2872	n	1926.04	3.3082	125.457	0.470951	0.814374	152.9	151	153.901	153	131.649	130	565.30543	784.81156	565.30543	Deep
490909	4627243	99003661	2873	n	1919.64	2.7232	157.507	0.229892	0.666699	154.522	151	155.432	154	133.063	131	265.42108	1050.44148	265.42108	Deep
